"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Mongolia","MNG","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.417","41.93786","41.48766","41.22375","41.30674","41.32322","41.47642","41.71034","41.93303","42.01162","42.00346","42.01164","42.12796","42.52693","42.7787","43.05083","43.416","43.723","43.22201","42.70401","44.22432","47.69709","49.28637","49.73444","49.28212","51.70107","49.89862","51.12012","51.50948","51.93915","52.6909","",
"Northern Mariana Islands","MNP","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05557","6.95523","6.925943","7.001636","6.967425","7.208723","7.467856","7.801459","8.096878","8.067216","8.469027","8.447125","8.799051","9.231183","9.43734","9.984687","10.32307","10.59486","10.97242","11.39147","11.87996","12.37633","12.83526","13.44508","13.99942","14.4904","15.07099","15.40498","15.19845","14.44466","14.86729","",
"Mauritania","MRT","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.68507","40.5673","40.58743","40.30153","40.47984","40.73676","40.56135","40.55721","40.74527","40.37727","39.98697","39.65296","39.75732","39.83556","40.31357","41.73709","42.25903","42.5757","42.66608","42.81138","43.02581","43.22383","43.06102","42.93521","42.96834","42.79037","42.68912","42.95341","43.56428","42.31556","43.03693","",
"Mauritius","MUS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.83968","79.87074","79.89208","79.88126","79.8678","79.87964","79.88235","79.92902","79.81515","79.98602","79.96972","79.54253","77.06979","80.27952","80.70138","80.82722","79.81152","80.28645","80.15765","79.76794","80.62162","79.56586","79.20553","79.30924","79.10316","79.42268","79.39612","80.24587","80.14405","80.71423","81.19241","",
"Malawi","MWI","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6241","40.5254","40.34682","39.63033","40.04342","40.33987","40.38179","40.544","40.50659","40.26494","39.098","38.56285","38.70068","38.35619","37.9972","38.03227","38.60469","38.399","38.58696","38.83632","39.06779","38.73371","38.71772","38.79622","38.65586","38.42314","38.26501","38.23514","38.36972","37.92228","38.62255","",
"Malaysia","MYS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.39684","70.7713","71.295","71.86142","72.6432","72.2846","74.46172","73.35107","74.70835","74.25237","75.41576","76.71156","76.23361","74.60291","75.49203","74.28326","74.24486","74.59097","74.82155","74.83251","76.78175","75.03609","74.36784","75.41978","73.89622","74.3741","73.98167","72.41795","74.424","74.98551","75.58874","",
"North America","NAC","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4094772512918","90.6707180067896","90.5128474539711","90.55017795596","90.7573572197872","90.8153625272617","90.882128403337","91.1664389109502","91.4413606784872","91.5984501700228","91.7508135022881","91.8436656256717","91.623233881443","91.6113853137268","91.6899243695262","91.7865725962772","91.9170444523444","92.0771610216368","91.9377103574846","91.9969149995947","92.2297052642033","92.3048203861305","92.4348192176319","92.5919278941507","92.5951502579041","92.6589054914238","92.7824057058856","92.7449194011808","92.9148944552831","92.6927451828631","92.5458180812442","",
"Namibia","NAM","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.41764","65.56364","65.42367","65.31671","65.27032","65.19711","65.20415","65.02802","64.82302","64.63438","64.24342","64.06782","63.83842","64.27074","64.21318","64.44279","64.56593","64.47084","63.99297","63.81309","63.64051","63.44076","63.88409","66.14996","68.47525","70.36553","66.53933","62.44844","61.78185","61.28479","61.53455","",
"New Caledonia","NCL","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.77613","83.80305","83.8204","83.81557","83.86732","83.79491","83.76973","83.38194","83.20853","83.07378","82.77641","82.64604","82.62295","82.61305","82.57882","82.72338","82.8926","82.62275","82.54034","82.68727","82.6921","82.59795","82.55195","82.51665","82.482","82.56461","82.63443","82.70365","82.8133","82.2578","82.3355","",
"Niger","NER","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.04221","10.93969","10.76938","10.75601","10.62991","10.47202","10.34114","10.40808","10.11296","9.877902","9.915194","9.844421","9.727654","9.497621","9.465941","9.502266","9.556528","9.735864","9.617878","9.817363","9.68492","11.64305","8.059596","5.338907","5.247076","5.173359","5.166605","5.117347","5.154621","4.706977","4.897555","",
"Nigeria","NGA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.13475","15.1932","15.14173","15.05993","14.98769","15.01935","15.03829","15.05014","14.96866","15.01982","15.14027","15.62246","15.93887","16.3413","16.66867","16.97514","17.29378","17.62371","18.01554","18.45214","18.84865","18.41655","18.06753","18.58681","19.07038","19.41717","19.80536","20.24496","20.73165","19.1454","19.41745","",
"Nicaragua","NIC","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.63856","55.26229","54.72828","54.12282","53.66834","53.34789","52.90024","52.35229","52.02299","51.53724","50.33942","48.80305","47.1698","49.00081","49.92982","50.7696","50.71375","50.62612","50.62505","51.08374","51.74732","52.55434","53.36664","54.25567","55.0242","55.85988","56.79946","57.22925","57.29753","56.31413","56.99817","",
"Netherlands","NLD","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.55151","88.61496","88.24348","87.60827","87.29871","87.74308","87.62508","88.35148","88.50539","88.78635","88.44488","88.33135","88.58627","87.89817","86.33127","86.10432","85.9092","85.65396","85.17081","84.90939","84.84802","84.637","83.94756","83.38454","83.15883","83.18554","83.26537","83.30759","83.37799","82.75478","84.32093","",
"Norway","NOR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.20422","89.39087","89.9843","90.35576","90.47791","91.1643","91.54659","91.47759","92.27613","92.48849","92.6823","92.72647","92.60352","92.49499","92.57867","91.53931","92.00222","92.21841","91.91774","92.2837","92.98484","93.05485","93.01627","92.79047","92.97649","93.04549","93.47746","93.54549","93.58664","93.96927","95.5051","",
"Nepal","NPL","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.35209","15.35819","15.37282","15.36342","15.40039","15.43223","15.48018","15.5694","15.66139","15.74664","15.88358","16.12698","16.31238","16.50108","16.73322","16.98964","17.26531","17.498","17.78206","18.07632","18.42164","18.75368","19.1335","19.47013","19.90692","20.50935","20.87474","21.32095","21.83202","20.94987","21.66952","",
"Nauru","NRU","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.7134","78.93787","78.99043","79.10087","79.15286","79.09798","79.98972","79.68277","78.97376","79.33528","80.24477","80.72205","80.7002","80.78089","81.44485","82.32275","82.77467","82.73032","83.53976","83.75542","83.2363","83.37234","84.59093","84.71479","85.14507","81.99672","81.25343","81.59959","81.43538","80.3171","79.99667","",
"OECD members","OED","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2066419914811","79.2878414907234","79.3869162948656","79.4616611798981","79.7113044363132","79.9153468256143","79.9477184221158","80.3358394522841","80.644488371111","81.1024023486031","81.0624997359544","81.2310586135159","81.1986664180267","81.3882329400894","81.7295782540763","82.1004034966869","82.4758310832715","82.5744048425328","82.2919995889631","82.3430970851321","82.4031389089897","82.502095619215","82.6751933956706","82.9235330656238","83.1165232925956","83.2806435108646","83.4078421943859","83.5095510916868","83.6922120297242","83.9426312612261","83.9144173394638","",
"Oman","OMN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.61954","86.75597","86.79498","86.83103","86.87453","86.92244","87.34746","87.48637","87.9676","88.40825","89.71401","90.81039","91.75162","92.6115","93.48174","94.23305","94.8395","95.53312","95.92574","96.34909","96.43705","96.50341","96.51431","96.47494","96.40214","96.38522","96.41647","96.48073","96.45693","96.49004","96.51968","",
"Other small states","OSS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.6816562815929","60.2392829768209","59.7953374742807","59.6884025361819","59.9605117211824","60.3608080696595","60.6777285751145","60.5674478665601","60.398500796202","60.5943144892449","60.7848293120309","60.7839129224182","60.7064408210295","60.9781679302871","61.5652337274613","62.5205110863295","63.5439536517056","64.6220350861378","64.8758596465437","65.1798723620474","65.3266084116212","65.4748216593697","65.6116563543675","66.0912229015769","66.6481202590738","67.1927270653518","67.0844017985449","66.8818070143614","66.7717236872721","66.2246623369809","66.1860975190745","",
"Pakistan","PAK","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.89495","33.9443","33.9896","34.07803","34.13252","34.13252","36.4338","35.24809","35.24775","35.57684","35.57536","39.85135","39.85246","37.88474","37.88536","38.66903","38.49326","37.15652","36.98498","36.60081","37.00138","38.36102","39.77395","39.76963","39.40926","38.64864","40.77505","42.96163","43.75055","43.39733","44.38512","",
"Panama","PAN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.63093","65.05959","66.91835","68.71156","67.4622","67.19557","66.17074","66.88474","66.79021","66.70142","66.51002","65.32204","64.91081","65.8952","64.98498","66.22287","69.09809","69.41786","64.67777","65.90446","67.99608","68.02004","67.72248","67.33083","66.27105","64.20103","64.91907","62.60831","60.81623","55.74001","56.03619","",
"Peru","PER","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.76307","39.62067","39.70478","40.1716","40.50494","40.61037","40.96418","40.84975","40.78893","40.84294","40.576","40.76323","38.41174","39.58847","39.85008","41.68805","43.05925","43.48957","43.65073","43.25857","43.41644","44.64088","45.43275","45.09","45.93926","45.40913","44.98688","46.7355","44.54354","43.98663","44.64747","",
"Philippines","PHL","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.03614","49.88103","49.72329","49.66834","49.67683","49.8307","50.13126","49.90359","49.60528","50.72305","49.04662","48.74382","49.66118","51.69706","50.09993","50.7062","51.71495","52.04377","52.96735","54.15697","54.91822","56.83661","58.03053","57.5382","58.97844","61.36572","62.20384","63.48454","63.8503","62.59457","63.32496","",
"Palau","PLW","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.55709","17.65609","17.8733","17.99578","17.89734","18.07308","17.94173","17.73018","17.70603","17.48954","17.36662","17.23974","17.23452","17.27053","17.51104","17.75274","18.14756","18.15632","18.4668","18.98353","19.13057","19.39782","19.62044","20.28482","20.81999","21.36984","21.88579","22.23515","22.85883","21.62597","21.99238","",
"Poland","POL","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.97913","69.77142","68.83639","69.06466","70.34686","70.41783","71.27151","72.5446","73.18486","72.6164","72.0466","71.77921","73.02807","73.49936","74.24661","75.56937","76.54273","77.08002","77.26258","77.02358","77.13519","77.60578","78.17021","78.64702","78.76788","79.28313","79.58518","79.72569","79.99141","79.4431","80.20528","",
"Pre-demographic dividend","PRE","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4516041096171","17.3953319452287","17.3010368203188","17.184578126881","17.150828249231","17.3107783250566","17.3779143361338","17.5369080224785","17.6527358651708","17.7913113146536","18.0002704077967","18.1040334162","18.1835044699441","18.3248686019146","18.4241646744418","18.5820653017379","18.8259595676449","19.1606796914793","19.3847159376456","19.7822677067716","20.2376829750381","20.7573104973408","21.1198500907877","21.6552447934034","22.0238780723149","22.3523184015074","22.5955747746612","22.9676693034242","23.2569983731418","22.115592949236","22.6789942938134","",
"Puerto Rico","PRI","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.57605","85.00507","85.15935","84.90749","84.91621","85.32858","85.34863","86.00349","85.37657","85.54215","86.06705","85.12818","85.59532","85.48123","85.44001","84.83634","84.60914","85.2771","85.27065","85.30766","84.73002","84.39313","84.02013","83.67178","83.31656","83.95869","84.56033","83.3502","82.5","82.32848","82.4219","",
"Korea, Dem. People's Rep.","PRK","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.99867","15.76177","15.52457","15.32561","15.05685","14.79103","14.37119","14.08914","14.13259","14.05853","14.18012","14.2325","14.31714","14.42139","14.6402","14.63179","14.54635","14.65944","14.60124","14.53016","14.50827","14.5315","14.57245","14.63932","14.60087","14.84342","14.74301","14.49625","14.40492","12.89575","13.39942","",
"Portugal","PRT","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.43386","74.3947","74.15134","72.6678","72.25115","71.58708","71.60999","71.60986","72.98174","73.91994","72.10327","72.46233","72.67765","73.85995","74.18387","75.29979","75.20323","75.67211","75.96739","76.87686","78.46127","77.9138","78.05892","80.25385","81.57672","82.23617","83.01472","83.3519","83.14117","83.30869","85.04298","",
"Paraguay","PRY","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.95406","45.87067","45.95954","46.09461","46.42667","46.35014","46.57837","46.44556","47.49335","46.17495","44.91361","43.50976","45.17949","43.88367","47.07119","47.36775","49.00514","51.95703","49.33597","52.6926","53.42681","52.20906","55.44268","56.2982","56.23145","55.76585","56.06607","56.94417","56.99352","54.40427","54.75956","",
"West Bank and Gaza","PSE","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.98972","62.23857","62.3293","62.87467","63.20169","63.10902","63.60061","64.64906","65.60693","65.52792","61.07443","58.50839","56.41149","57.59743","58.83315","58.48729","59.24818","64.57494","66.50259","67.58006","66.54278","66.81147","68.05401","67.6272","68.63954","69.45858","70.42044","69.73837","71.4345","72.31567","72.90054","",
"Pacific island small states","PSS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0353631697508","46.9610116610742","46.7868820863983","46.7595707647713","46.7704103084028","46.8081738301155","46.6300466947089","46.5410589489578","46.7030711294569","46.2401534364867","45.7751688095964","45.4179509847352","45.3157444330289","45.5044289415867","45.4406439581236","45.2797054886286","44.9582972024286","44.704946477482","44.0654993208909","43.9513105531487","43.6253868768609","44.4832446233801","45.6289185558547","46.6880802006499","47.707647472547","48.8967028168028","49.7533321678226","50.5490319135118","51.1334691424701","49.6870108874797","50.092412194572","",
"Post-demographic dividend","PST","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2619937477917","84.4204680186944","84.5640979923529","84.6106752381983","84.7353268964131","84.8571361644734","85.013683470505","85.2878774183771","85.550472638117","85.7724668775267","85.8802025686025","85.9597989047778","85.8877198352198","85.7438808664674","85.8435617487626","86.061196496095","86.2998482906332","86.5629111565332","86.5729871085919","86.6863096762994","86.7955683807286","86.8539746110987","87.0079345187131","87.2349039422805","87.4186234183989","87.5559501761706","87.7138347426495","87.8516519517594","87.9618549073284","87.9271589967476","88.1471372639244","",
"French Polynesia","PYF","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.24947","76.22774","76.14473","76.10609","76.07411","76.11408","76.82251","77.6525","78.45569","79.25204","79.96404","80.64999","81.39246","82.11119","82.78434","83.40821","84.082","84.28922","84.30547","84.24793","84.14321","84.06794","83.97966","83.91624","83.89577","83.90829","83.95625","84.02934","84.12719","83.44519","83.55154","",
"Qatar","QAT","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.70466","98.71483","98.70549","98.71384","98.72303","98.70912","98.74789","98.74288","98.797","98.84978","98.84966","98.85471","98.85321","98.85826","98.96261","99.05047","99.14852","99.23951","99.2787","99.35049","99.41846","99.46329","99.50667","99.55991","99.57706","99.59163","99.58981","99.58376","99.56862","99.62546","99.6226","",
"Romania","ROU","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.3829","63.37159","63.45952","64.86895","61.6249","62.91951","59.55141","57.94101","55.82211","53.89241","53.901","60.22359","60.45994","65.38722","64.60728","66.13856","66.25702","67.42236","67.21556","64.83092","66.80505","66.64107","67.18224","67.91785","71.02489","73.39103","73.69473","74.77882","75.77188","76.23293","84.51969","",
"Russian Federation","RUS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.20204","99.13602","98.59415","98.0397","97.59003","97.36683","95.83987","95.90004","88.11948","88.8737","90.82697","91.13234","91.49983","91.3934","91.11278","91.34467","91.55061","91.55406","91.43802","93.23934","92.96004","93.1282","92.75883","92.81926","92.80193","92.51975","93.38533","93.17974","91.97105","93.25744","93.40335","",
"Rwanda","RWA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.807741","6.047684","6.147157","6.05515","5.593993","6.181108","7.162177","7.970422","8.520219","9.28993","10.35129","11.88989","12.59881","13.82645","15.25198","16.85599","18.49705","20.30082","21.71575","23.43717","25.53056","27.31635","28.78409","30.71066","31.62926","31.99751","32.27769","32.90981","33.83766","32.66788","33.61251","",
"South Asia","SAS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2492624801497","19.1646888221805","19.1377432635064","19.1702779730086","19.1321171074073","19.2260302399961","19.4848271967619","19.4079496906437","19.5107081648358","19.6022584827393","19.7556477536965","20.2429188675367","20.3437150403659","20.30297178672","20.4570301728106","20.6694726379648","20.8691403596087","20.9138502721472","21.1140496818778","21.3225886152438","22.4118208548473","23.6648126197306","24.5115641216732","25.2489762588949","25.9727529401726","26.7131618219582","26.9816050028559","27.8447451295863","28.6535302138431","28.1527796300222","28.5952692926679","",
"Saudi Arabia","SAU","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6647","91.92879","92.06647","92.18178","92.2543","92.32701","92.31692","92.25037","92.32616","92.44815","92.3702","92.32146","92.45004","92.59843","92.7756","92.83475","92.90692","93.08388","93.09853","93.54459","94.00545","94.34689","94.68575","94.98377","95.19473","96.3062","97.14603","97.7996","96.23428","93.1805","93.22295","",
"Sudan","SDN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.38209","38.44124","38.48329","38.2903","38.28457","38.31611","38.66001","38.76929","38.76128","38.93694","39.16083","39.38922","39.73579","39.76455","40.00568","40.48306","41.18267","41.70602","41.83078","41.81758","42.43045","43.41566","44.08202","44.81261","45.36172","45.87433","46.50503","47.06026","47.26153","47.19664","47.7212","",
"Senegal","SEN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82813","12.5197","13.28773","14.27942","15.15685","15.94929","16.80025","17.99458","19.25477","20.35876","21.58886","22.143","22.87717","23.85136","24.64022","25.42108","26.26882","27.07517","27.98478","28.88191","29.81178","30.69651","31.36948","32.47897","33.41344","27.69392","27.29679","30.94648","34.32265","32.6153","33.48103","",
"Singapore","SGP","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.64659","86.46075","86.43504","86.34119","88.45365","85.3225","86.05145","85.49434","84.39804","84.62247","84.63194","84.85196","85.062","84.43816","84.66309","84.90092","84.62177","84.91982","85.2466","85.50181","85.00249","84.67608","85.08415","85.38083","86.00961","85.86865","85.3544","85.96842","86.54051","87.27287","87.45174","",
"Solomon Islands","SLB","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.68375","26.87945","26.89283","27.0944","27.49552","27.69554","27.79177","28.05525","28.29889","27.45769","26.42644","25.65903","25.77226","26.11343","26.5477","27.043","27.56146","28.2619","28.68853","29.64773","30.71923","31.33649","32.2281","32.77168","33.25957","34.20372","35.29307","36.4188","37.36331","35.60345","36.19922","",
"Sierra Leone","SLE","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.347145","9.091798","9.062554","8.997026","8.787493","8.767557","8.564476","8.511763","8.335456","8.41153","7.876066","8.354095","8.639738","8.840639","8.845542","8.831304","8.962269","8.939929","8.866315","9.031206","9.123034","10.04779","11.27546","11.12115","9.569423","9.802417","9.6842","9.699241","9.833043","8.803221","9.0288","",
"El Salvador","SLV","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2848","58.2849","58.37109","55.96157","57.29363","57.2743","57.6484","57.56157","57.4184","57.25607","57.12563","56.10181","58.65984","60.03819","56.8475","60.17052","59.01782","58.41267","57.3965","58.21964","58.33341","58.24524","58.09536","60.43677","59.58384","59.98874","59.75994","61.14681","60.87211","61.27159","62.13598","",
"San Marino","SMR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.10147","10.89159","10.89127","10.4557","10.34879","10.34855","10.14362","10.07013","10.02655","9.981577","9.946466","9.946545","10.05699","10.16691","10.28443","10.37261","9.518991","9.827202","10.15181","10.49617","10.86071","10.82784","10.84351","10.83883","10.91428","10.96325","10.91466","10.96764","11.02114","10.13456","10.39112","",
"Serbia","SRB","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.26665","61.51862","60.31466","59.42934","59.68724","59.89164","60.42595","60.96361","60.5084","60.82237","61.30005","61.83306","62.21833","63.04328","63.75146","64.36617","65.38481","66.17252","67.85976","67.56105","69.88964","69.60706","67.55823","68.28914","69.84075","68.65338","69.42694","71.74231","72.30051","73.01058","77.06355","",
"Sub-Saharan Africa (excluding high income)","SSA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7558339149268","20.6151105569672","20.4879522254143","20.3632063891913","20.3282324843762","20.4762092237501","20.5142862901746","20.5715866715006","20.6181164290919","20.6269581387864","20.734850703591","20.7526872554561","20.7200592083697","20.837459715988","20.8479154161071","20.9998575911567","21.3314427378154","21.6368086241744","21.66818025319","21.6422096204784","22.2011553241847","22.5815865116447","22.8499790863849","23.2642843394453","23.605766073052","23.7453304918614","23.9784383770643","24.2591494699991","24.4565129330212","23.2203150945434","23.5078633795196","",
"South Sudan","SSD","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.568222","7.674051","7.787703","7.81704","7.917999","8.00008","8.194623","8.221083","8.143982","8.139174","8.156353","8.189251","8.295773","8.230851","8.263206","8.413251","8.698479","8.925783","9.005223","9.072538","8.990092","8.938094","9.595876","10.22079","10.16563","9.65818","9.331343","9.185822","9.237534","8.499292","8.721572","",
"Sub-Saharan Africa","SSF","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7558339149268","20.6151105569672","20.4879522254143","20.3632063891913","20.3282324843762","20.4762092237501","20.5142862901746","20.5715866715006","20.6181164290919","20.6269581387864","20.734850703591","20.7526872554561","20.7200592083698","20.8374597159879","20.8479154161071","20.9998575911567","21.3314427378154","21.6368086241744","21.66818025319","21.6422096204784","22.2011553241847","22.5815865116447","22.8499790863849","23.2642843394453","23.605766073052","23.7453304918614","23.9784383770643","24.2591494699991","24.4565129330212","23.2203150945434","23.5078633795196","",
